from,to,combined_score
9606.ENSP00000301149,9606.ENSP00000310551,868.0
9606.ENSP00000301149,9606.ENSP00000308610,997.0
9606.ENSP00000301178,9606.ENSP00000315477,712.0
9606.ENSP00000301454,9606.ENSP00000315774,769.0
9606.ENSP00000301457,9606.ENSP00000306003,758.0
9606.ENSP00000301457,9606.ENSP00000301587,913.0
9606.ENSP00000301457,9606.ENSP00000306397,929.0
9606.ENSP00000301457,9606.ENSP00000317159,936.0
9606.ENSP00000301457,9606.ENSP00000317780,959.0
9606.ENSP00000301457,9606.ENSP00000309565,971.0
9606.ENSP00000301457,9606.ENSP00000315774,999.0
9606.ENSP00000301522,9606.ENSP00000318486,775.0
9606.ENSP00000301587,9606.ENSP00000317159,770.0
9606.ENSP00000301587,9606.ENSP00000315774,820.0
9606.ENSP00000301587,9606.ENSP00000306397,892.0
9606.ENSP00000301587,9606.ENSP00000309565,911.0
9606.ENSP00000301587,9606.ENSP00000317780,994.0
9606.ENSP00000301587,9606.ENSP00000306003,999.0
9606.ENSP00000301633,9606.ENSP00000324020,835.0
9606.ENSP00000301633,9606.ENSP00000315644,862.0
9606.ENSP00000301633,9606.ENSP00000311032,916.0
9606.ENSP00000301633,9606.ENSP00000323300,917.0
9606.ENSP00000301633,9606.ENSP00000302530,979.0
9606.ENSP00000301633,9606.ENSP00000313950,999.0
9606.ENSP00000301729,9606.ENSP00000307697,710.0
9606.ENSP00000301729,9606.ENSP00000325136,879.0
9606.ENSP00000301764,9606.ENSP00000307272,727.0
9606.ENSP00000301764,9606.ENSP00000310520,759.0
9606.ENSP00000301764,9606.ENSP00000315768,779.0
9606.ENSP00000301764,9606.ENSP00000322570,789.0
9606.ENSP00000301764,9606.ENSP00000306397,796.0
9606.ENSP00000301764,9606.ENSP00000305790,881.0
9606.ENSP00000301764,9606.ENSP00000301788,912.0
9606.ENSP00000302079,9606.ENSP00000306512,796.0
9606.ENSP00000302177,9606.ENSP00000308610,830.0
9606.ENSP00000302177,9606.ENSP00000320337,909.0
9606.ENSP00000302177,9606.ENSP00000310551,951.0
9606.ENSP00000302177,9606.ENSP00000314036,955.0
9606.ENSP00000302234,9606.ENSP00000306512,929.0
9606.ENSP00000302234,9606.ENSP00000306884,998.0
9606.ENSP00000302234,9606.ENSP00000305651,999.0
9606.ENSP00000302530,9606.ENSP00000311083,717.0
9606.ENSP00000302530,9606.ENSP00000307288,796.0
9606.ENSP00000302530,9606.ENSP00000315644,846.0
9606.ENSP00000302530,9606.ENSP00000324020,923.0
9606.ENSP00000302530,9606.ENSP00000323300,934.0
9606.ENSP00000302530,9606.ENSP00000313950,997.0
9606.ENSP00000302625,9606.ENSP00000323901,724.0
9606.ENSP00000302625,9606.ENSP00000324806,999.0
9606.ENSP00000302728,9606.ENSP00000318318,777.0
9606.ENSP00000302728,9606.ENSP00000320401,945.0
9606.ENSP00000302768,9606.ENSP00000306245,733.0
9606.ENSP00000302768,9606.ENSP00000313199,977.0
9606.ENSP00000302768,9606.ENSP00000313007,999.0
9606.ENSP00000302846,9606.ENSP00000309591,787.0
9606.ENSP00000302846,9606.ENSP00000305260,822.0
9606.ENSP00000302846,9606.ENSP00000312999,911.0
9606.ENSP00000302886,9606.ENSP00000302961,763.0
9606.ENSP00000302886,9606.ENSP00000304642,785.0
9606.ENSP00000302886,9606.ENSP00000318195,791.0
9606.ENSP00000302886,9606.ENSP00000314348,815.0
9606.ENSP00000302886,9606.ENSP00000307940,957.0
9606.ENSP00000302935,9606.ENSP00000311032,801.0
9606.ENSP00000302961,9606.ENSP00000324101,705.0
9606.ENSP00000302961,9606.ENSP00000313007,719.0
9606.ENSP00000302961,9606.ENSP00000324806,740.0
9606.ENSP00000302961,9606.ENSP00000310623,812.0
9606.ENSP00000302961,9606.ENSP00000318195,828.0
9606.ENSP00000302961,9606.ENSP00000307786,866.0
9606.ENSP00000302961,9606.ENSP00000317334,888.0
9606.ENSP00000302961,9606.ENSP00000311032,906.0
9606.ENSP00000302961,9606.ENSP00000324173,915.0
9606.ENSP00000302961,9606.ENSP00000313199,918.0
9606.ENSP00000302961,9606.ENSP00000320866,955.0
9606.ENSP00000302961,9606.ENSP00000325120,972.0
9606.ENSP00000302961,9606.ENSP00000309124,980.0
9606.ENSP00000302967,9606.ENSP00000317334,728.0
9606.ENSP00000302967,9606.ENSP00000319169,757.0
9606.ENSP00000302967,9606.ENSP00000308405,778.0
9606.ENSP00000302967,9606.ENSP00000320147,989.0
9606.ENSP00000303222,9606.ENSP00000318822,787.0
9606.ENSP00000303222,9606.ENSP00000321221,870.0
9606.ENSP00000303315,9606.ENSP00000318057,752.0
9606.ENSP00000303315,9606.ENSP00000310170,999.0
9606.ENSP00000303315,9606.ENSP00000306245,999.0
9606.ENSP00000303423,9606.ENSP00000311032,762.0
9606.ENSP00000303423,9606.ENSP00000309163,955.0
9606.ENSP00000303511,9606.ENSP00000315680,984.0
9606.ENSP00000303525,9606.ENSP00000304592,938.0
9606.ENSP00000303706,9606.ENSP00000313950,746.0
9606.ENSP00000303706,9606.ENSP00000318486,771.0
9606.ENSP00000303709,9606.ENSP00000312150,794.0
9606.ENSP00000304408,9606.ENSP00000309953,719.0
9606.ENSP00000304408,9606.ENSP00000325146,730.0
9606.ENSP00000304408,9606.ENSP00000305714,822.0
9606.ENSP00000304408,9606.ENSP00000325527,970.0
9606.ENSP00000304592,9606.ENSP00000319814,714.0
9606.ENSP00000304592,9606.ENSP00000312652,724.0
9606.ENSP00000304592,9606.ENSP00000322706,840.0
9606.ENSP00000304669,9606.ENSP00000306330,942.0
9606.ENSP00000304802,9606.ENSP00000315644,997.0
9606.ENSP00000304895,9606.ENSP00000324806,799.0
9606.ENSP00000304895,9606.ENSP00000307272,855.0
9606.ENSP00000304895,9606.ENSP00000317272,862.0
9606.ENSP00000304895,9606.ENSP00000321221,881.0
9606.ENSP00000304895,9606.ENSP00000306124,926.0
9606.ENSP00000304895,9606.ENSP00000320935,940.0
9606.ENSP00000304895,9606.ENSP00000312652,963.0
9606.ENSP00000305260,9606.ENSP00000309591,774.0
9606.ENSP00000305260,9606.ENSP00000306124,802.0
9606.ENSP00000305260,9606.ENSP00000312262,875.0
9606.ENSP00000305260,9606.ENSP00000312999,982.0
9606.ENSP00000305422,9606.ENSP00000312150,713.0
9606.ENSP00000305422,9606.ENSP00000310170,811.0
9606.ENSP00000305422,9606.ENSP00000306245,819.0
9606.ENSP00000305422,9606.ENSP00000306512,842.0
9606.ENSP00000305480,9606.ENSP00000313420,735.0
9606.ENSP00000305480,9606.ENSP00000315644,794.0
9606.ENSP00000305480,9606.ENSP00000310520,813.0
9606.ENSP00000305480,9606.ENSP00000307288,903.0
9606.ENSP00000305480,9606.ENSP00000322570,906.0
9606.ENSP00000305480,9606.ENSP00000311360,916.0
9606.ENSP00000305480,9606.ENSP00000311368,934.0
9606.ENSP00000305556,9606.ENSP00000313007,760.0
9606.ENSP00000305556,9606.ENSP00000311747,762.0
9606.ENSP00000305556,9606.ENSP00000320171,796.0
9606.ENSP00000305556,9606.ENSP00000313199,898.0
9606.ENSP00000305647,9606.ENSP00000317714,843.0
9606.ENSP00000305651,9606.ENSP00000322788,732.0
9606.ENSP00000305651,9606.ENSP00000308815,935.0
9606.ENSP00000305651,9606.ENSP00000306512,975.0
9606.ENSP00000305651,9606.ENSP00000306884,999.0
9606.ENSP00000305675,9606.ENSP00000307292,820.0
9606.ENSP00000305790,9606.ENSP00000315379,995.0
9606.ENSP00000305790,9606.ENSP00000324122,997.0
9606.ENSP00000305988,9606.ENSP00000310036,798.0
9606.ENSP00000306003,9606.ENSP00000309565,871.0
9606.ENSP00000306003,9606.ENSP00000315774,915.0
9606.ENSP00000306003,9606.ENSP00000317780,935.0
9606.ENSP00000306010,9606.ENSP00000314615,725.0
9606.ENSP00000306124,9606.ENSP00000313681,905.0
9606.ENSP00000306157,9606.ENSP00000312652,708.0
9606.ENSP00000306157,9606.ENSP00000308815,731.0
9606.ENSP00000306157,9606.ENSP00000324890,814.0
9606.ENSP00000306157,9606.ENSP00000319476,872.0
9606.ENSP00000306245,9606.ENSP00000312150,746.0
9606.ENSP00000306245,9606.ENSP00000311032,749.0
9606.ENSP00000306245,9606.ENSP00000313199,759.0
9606.ENSP00000306245,9606.ENSP00000306512,765.0
9606.ENSP00000306245,9606.ENSP00000318057,941.0
9606.ENSP00000306245,9606.ENSP00000309591,959.0
9606.ENSP00000306245,9606.ENSP00000310170,998.0
9606.ENSP00000306330,9606.ENSP00000312664,907.0
9606.ENSP00000306397,9606.ENSP00000322439,753.0
9606.ENSP00000306397,9606.ENSP00000309749,763.0
9606.ENSP00000306397,9606.ENSP00000321260,779.0
9606.ENSP00000306397,9606.ENSP00000308610,866.0
9606.ENSP00000306397,9606.ENSP00000317780,999.0
9606.ENSP00000306397,9606.ENSP00000307786,999.0
9606.ENSP00000306397,9606.ENSP00000317159,999.0
9606.ENSP00000306397,9606.ENSP00000309565,999.0
9606.ENSP00000306397,9606.ENSP00000315774,999.0
9606.ENSP00000306512,9606.ENSP00000311032,752.0
9606.ENSP00000306512,9606.ENSP00000322788,762.0
9606.ENSP00000306512,9606.ENSP00000320936,792.0
9606.ENSP00000306512,9606.ENSP00000321326,795.0
9606.ENSP00000306512,9606.ENSP00000308815,925.0
9606.ENSP00000306512,9606.ENSP00000306884,946.0
9606.ENSP00000306565,9606.ENSP00000315768,791.0
9606.ENSP00000306788,9606.ENSP00000317376,743.0
9606.ENSP00000306788,9606.ENSP00000307940,878.0
9606.ENSP00000306788,9606.ENSP00000322439,923.0
9606.ENSP00000306884,9606.ENSP00000308815,928.0
9606.ENSP00000306991,9606.ENSP00000319501,842.0
9606.ENSP00000307078,9606.ENSP00000311997,918.0
9606.ENSP00000307078,9606.ENSP00000324806,932.0
9606.ENSP00000307188,9606.ENSP00000319814,833.0
9606.ENSP00000307235,9606.ENSP00000320866,714.0
9606.ENSP00000307235,9606.ENSP00000311032,776.0
9606.ENSP00000307235,9606.ENSP00000324173,999.0
9606.ENSP00000307241,9606.ENSP00000323811,762.0
9606.ENSP00000307241,9606.ENSP00000316924,861.0
9606.ENSP00000307241,9606.ENSP00000319814,881.0
9606.ENSP00000307241,9606.ENSP00000321070,948.0
9606.ENSP00000307241,9606.ENSP00000321259,979.0
9606.ENSP00000307241,9606.ENSP00000320171,983.0
9606.ENSP00000307272,9606.ENSP00000323300,833.0
9606.ENSP00000307272,9606.ENSP00000307305,840.0
9606.ENSP00000307272,9606.ENSP00000313420,876.0
9606.ENSP00000307272,9606.ENSP00000323867,939.0
9606.ENSP00000307288,9606.ENSP00000315644,734.0
9606.ENSP00000307288,9606.ENSP00000325017,773.0
9606.ENSP00000307288,9606.ENSP00000313950,785.0
9606.ENSP00000307288,9606.ENSP00000322570,986.0
9606.ENSP00000307411,9606.ENSP00000316032,768.0
9606.ENSP00000307674,9606.ENSP00000321584,900.0
9606.ENSP00000307674,9606.ENSP00000320171,903.0
9606.ENSP00000307786,9606.ENSP00000321260,720.0
9606.ENSP00000307786,9606.ENSP00000324173,738.0
9606.ENSP00000307786,9606.ENSP00000315774,837.0
9606.ENSP00000307786,9606.ENSP00000312664,847.0
9606.ENSP00000307786,9606.ENSP00000322439,909.0
9606.ENSP00000307786,9606.ENSP00000309565,942.0
9606.ENSP00000307786,9606.ENSP00000317780,952.0
9606.ENSP00000307786,9606.ENSP00000308430,996.0
9606.ENSP00000307786,9606.ENSP00000311032,997.0
9606.ENSP00000307786,9606.ENSP00000317159,999.0
9606.ENSP00000307900,9606.ENSP00000315774,794.0
9606.ENSP00000307900,9606.ENSP00000325548,834.0
9606.ENSP00000307900,9606.ENSP00000317379,987.0
9606.ENSP00000307940,9606.ENSP00000321259,708.0
9606.ENSP00000307940,9606.ENSP00000325448,739.0
9606.ENSP00000307940,9606.ENSP00000313007,775.0
9606.ENSP00000307940,9606.ENSP00000317376,808.0
9606.ENSP00000307940,9606.ENSP00000324173,858.0
9606.ENSP00000307940,9606.ENSP00000322439,948.0
9606.ENSP00000307959,9606.ENSP00000324532,839.0
9606.ENSP00000307959,9606.ENSP00000324101,991.0
9606.ENSP00000307959,9606.ENSP00000323856,998.0
9606.ENSP00000308024,9606.ENSP00000321221,746.0
9606.ENSP00000308024,9606.ENSP00000312652,804.0
9606.ENSP00000308032,9606.ENSP00000311469,708.0
9606.ENSP00000308032,9606.ENSP00000320401,732.0
9606.ENSP00000308208,9606.ENSP00000320176,788.0
9606.ENSP00000308208,9606.ENSP00000312999,906.0
9606.ENSP00000308610,9606.ENSP00000314036,833.0
9606.ENSP00000308610,9606.ENSP00000310551,841.0
9606.ENSP00000308610,9606.ENSP00000315774,860.0
9606.ENSP00000308610,9606.ENSP00000317159,887.0
9606.ENSP00000308895,9606.ENSP00000315644,719.0
9606.ENSP00000308897,9606.ENSP00000315397,889.0
9606.ENSP00000308897,9606.ENSP00000322439,994.0
9606.ENSP00000308897,9606.ENSP00000317376,997.0
9606.ENSP00000309092,9606.ENSP00000318318,795.0
9606.ENSP00000309415,9606.ENSP00000313391,802.0
9606.ENSP00000309474,9606.ENSP00000317334,780.0
9606.ENSP00000309565,9606.ENSP00000321260,841.0
9606.ENSP00000309565,9606.ENSP00000315774,994.0
9606.ENSP00000309565,9606.ENSP00000317780,995.0
9606.ENSP00000309565,9606.ENSP00000317159,999.0
9606.ENSP00000309591,9606.ENSP00000312999,744.0
9606.ENSP00000309591,9606.ENSP00000311405,861.0
9606.ENSP00000309591,9606.ENSP00000320171,927.0
9606.ENSP00000309591,9606.ENSP00000317904,933.0
9606.ENSP00000309591,9606.ENSP00000325120,937.0
9606.ENSP00000309591,9606.ENSP00000324806,990.0
9606.ENSP00000309597,9606.ENSP00000321260,769.0
9606.ENSP00000309597,9606.ENSP00000310170,815.0
9606.ENSP00000309749,9606.ENSP00000317159,803.0
9606.ENSP00000309749,9606.ENSP00000317780,821.0
9606.ENSP00000309953,9606.ENSP00000325527,873.0
9606.ENSP00000309968,9606.ENSP00000322775,986.0
9606.ENSP00000310006,9606.ENSP00000314420,702.0
9606.ENSP00000310036,9606.ENSP00000312027,811.0
9606.ENSP00000310170,9606.ENSP00000318057,702.0
9606.ENSP00000310170,9606.ENSP00000321260,766.0
9606.ENSP00000310520,9606.ENSP00000311360,849.0
9606.ENSP00000310520,9606.ENSP00000313420,935.0
9606.ENSP00000310551,9606.ENSP00000314036,911.0
9606.ENSP00000310596,9606.ENSP00000313007,740.0
9606.ENSP00000310668,9606.ENSP00000316032,999.0
9606.ENSP00000310696,9606.ENSP00000321874,943.0
9606.ENSP00000310832,9606.ENSP00000318822,901.0
9606.ENSP00000310928,9606.ENSP00000312652,711.0
9606.ENSP00000310928,9606.ENSP00000320935,739.0
9606.ENSP00000311032,9606.ENSP00000317272,708.0
9606.ENSP00000311032,9606.ENSP00000313420,732.0
9606.ENSP00000311032,9606.ENSP00000324806,747.0
9606.ENSP00000311032,9606.ENSP00000320176,773.0
9606.ENSP00000311032,9606.ENSP00000324173,793.0
9606.ENSP00000311032,9606.ENSP00000318822,827.0
9606.ENSP00000311032,9606.ENSP00000312455,863.0
9606.ENSP00000311032,9606.ENSP00000312664,900.0
9606.ENSP00000311127,9606.ENSP00000317272,755.0
9606.ENSP00000311344,9606.ENSP00000325748,994.0
9606.ENSP00000311368,9606.ENSP00000322570,799.0
9606.ENSP00000311405,9606.ENSP00000312999,931.0
9606.ENSP00000311469,9606.ENSP00000319788,719.0
9606.ENSP00000311857,9606.ENSP00000315768,937.0
9606.ENSP00000312027,9606.ENSP00000324890,763.0
9606.ENSP00000312262,9606.ENSP00000324270,748.0
9606.ENSP00000312326,9606.ENSP00000324890,772.0
9606.ENSP00000312326,9606.ENSP00000313432,820.0
9606.ENSP00000312624,9606.ENSP00000323856,715.0
9606.ENSP00000312652,9606.ENSP00000319814,727.0
9606.ENSP00000312652,9606.ENSP00000320935,839.0
9606.ENSP00000312652,9606.ENSP00000315130,899.0
9606.ENSP00000312652,9606.ENSP00000321221,936.0
9606.ENSP00000312664,9606.ENSP00000318822,972.0
9606.ENSP00000312741,9606.ENSP00000323867,975.0
9606.ENSP00000312999,9606.ENSP00000324270,909.0
9606.ENSP00000313007,9606.ENSP00000313199,960.0
9606.ENSP00000313169,9606.ENSP00000323580,722.0
9606.ENSP00000313199,9606.ENSP00000318195,971.0
9606.ENSP00000313432,9606.ENSP00000320171,783.0
9606.ENSP00000313432,9606.ENSP00000315644,834.0
9606.ENSP00000313681,9606.ENSP00000316476,960.0
9606.ENSP00000313851,9606.ENSP00000323421,997.0
9606.ENSP00000313950,9606.ENSP00000315644,738.0
9606.ENSP00000313950,9606.ENSP00000325017,792.0
9606.ENSP00000313950,9606.ENSP00000324020,858.0
9606.ENSP00000313950,9606.ENSP00000323300,878.0
9606.ENSP00000314348,9606.ENSP00000316032,839.0
9606.ENSP00000315130,9606.ENSP00000324173,874.0
9606.ENSP00000315130,9606.ENSP00000323929,896.0
9606.ENSP00000315130,9606.ENSP00000316779,955.0
9606.ENSP00000315190,9606.ENSP00000317272,762.0
9606.ENSP00000315190,9606.ENSP00000324532,919.0
9606.ENSP00000315190,9606.ENSP00000324101,993.0
9606.ENSP00000315379,9606.ENSP00000324122,999.0
9606.ENSP00000315397,9606.ENSP00000322439,917.0
9606.ENSP00000315397,9606.ENSP00000317376,996.0
9606.ENSP00000315644,9606.ENSP00000323300,736.0
9606.ENSP00000315644,9606.ENSP00000318868,997.0
9606.ENSP00000315659,9606.ENSP00000316779,918.0
9606.ENSP00000315680,9606.ENSP00000325136,837.0
9606.ENSP00000315768,9606.ENSP00000323889,759.0
9606.ENSP00000315774,9606.ENSP00000322439,710.0
9606.ENSP00000315774,9606.ENSP00000321260,741.0
9606.ENSP00000315774,9606.ENSP00000317780,994.0
9606.ENSP00000315774,9606.ENSP00000317159,999.0
9606.ENSP00000315791,9606.ENSP00000324105,908.0
9606.ENSP00000315791,9606.ENSP00000325377,998.0
9606.ENSP00000316176,9606.ENSP00000323889,990.0
9606.ENSP00000316779,9606.ENSP00000320117,859.0
9606.ENSP00000316924,9606.ENSP00000319814,870.0
9606.ENSP00000316924,9606.ENSP00000325136,931.0
9606.ENSP00000317159,9606.ENSP00000321260,757.0
9606.ENSP00000317159,9606.ENSP00000322439,906.0
9606.ENSP00000317159,9606.ENSP00000317780,999.0
9606.ENSP00000317334,9606.ENSP00000324173,894.0
9606.ENSP00000317334,9606.ENSP00000325748,994.0
9606.ENSP00000317376,9606.ENSP00000322439,997.0
9606.ENSP00000317379,9606.ENSP00000325548,810.0
9606.ENSP00000317714,9606.ENSP00000320866,822.0
9606.ENSP00000317714,9606.ENSP00000324628,871.0
9606.ENSP00000317714,9606.ENSP00000320935,888.0
9606.ENSP00000317721,9606.ENSP00000318868,960.0
9606.ENSP00000317780,9606.ENSP00000321260,996.0
9606.ENSP00000317891,9606.ENSP00000321203,821.0
9606.ENSP00000317904,9606.ENSP00000323867,931.0
9606.ENSP00000317904,9606.ENSP00000324806,990.0
9606.ENSP00000318195,9606.ENSP00000319169,837.0
9606.ENSP00000318195,9606.ENSP00000320866,966.0
9606.ENSP00000318318,9606.ENSP00000321259,878.0
9606.ENSP00000318351,9606.ENSP00000323811,712.0
9606.ENSP00000318351,9606.ENSP00000321259,866.0
9606.ENSP00000318486,9606.ENSP00000324806,708.0
9606.ENSP00000318868,9606.ENSP00000320171,719.0
9606.ENSP00000319169,9606.ENSP00000320147,870.0
9606.ENSP00000319476,9606.ENSP00000320084,889.0
9606.ENSP00000319476,9606.ENSP00000324890,979.0
9606.ENSP00000319501,9606.ENSP00000320401,939.0
9606.ENSP00000319814,9606.ENSP00000320171,951.0
9606.ENSP00000319814,9606.ENSP00000324105,958.0
9606.ENSP00000320084,9606.ENSP00000324890,998.0
9606.ENSP00000320171,9606.ENSP00000321259,925.0
9606.ENSP00000320171,9606.ENSP00000321070,962.0
9606.ENSP00000320171,9606.ENSP00000324105,989.0
9606.ENSP00000320416,9606.ENSP00000324810,975.0
9606.ENSP00000320866,9606.ENSP00000324173,995.0
9606.ENSP00000321070,9606.ENSP00000321259,718.0
9606.ENSP00000321259,9606.ENSP00000324105,916.0
9606.ENSP00000321326,9606.ENSP00000322788,897.0
9606.ENSP00000321537,9606.ENSP00000324573,838.0
9606.ENSP00000322180,9606.ENSP00000322570,943.0
9606.ENSP00000322439,9606.ENSP00000325448,855.0
9606.ENSP00000322706,9606.ENSP00000325136,993.0
9606.ENSP00000322788,9606.ENSP00000323929,796.0
9606.ENSP00000323300,9606.ENSP00000324020,860.0
9606.ENSP00000323421,9606.ENSP00000325017,762.0
9606.ENSP00000323856,9606.ENSP00000324101,988.0
9606.ENSP00000323901,9606.ENSP00000324806,755.0
9606.ENSP00000323929,9606.ENSP00000324173,972.0
9606.ENSP00000324020,9606.ENSP00000325017,860.0
9606.ENSP00000325863,9606.ENSP00000336701,933.0
9606.ENSP00000325905,9606.ENSP00000342374,740.0
9606.ENSP00000325905,9606.ENSP00000349748,823.0
9606.ENSP00000325905,9606.ENSP00000326806,904.0
9606.ENSP00000325905,9606.ENSP00000346694,947.0
9606.ENSP00000325905,9606.ENSP00000341826,964.0
9606.ENSP00000326031,9606.ENSP00000337393,823.0
9606.ENSP00000326031,9606.ENSP00000335463,837.0
9606.ENSP00000326119,9606.ENSP00000330237,726.0
9606.ENSP00000326119,9606.ENSP00000345571,737.0
9606.ENSP00000326119,9606.ENSP00000346697,855.0
9606.ENSP00000326247,9606.ENSP00000342278,835.0
9606.ENSP00000326366,9606.ENSP00000340820,950.0
9606.ENSP00000326381,9606.ENSP00000346050,767.0
9606.ENSP00000326381,9606.ENSP00000340691,933.0
9606.ENSP00000326424,9606.ENSP00000347717,819.0
9606.ENSP00000326424,9606.ENSP00000337332,932.0
9606.ENSP00000326432,9606.ENSP00000349967,809.0
9606.ENSP00000326432,9606.ENSP00000337065,827.0
9606.ENSP00000326550,9606.ENSP00000339824,940.0
9606.ENSP00000326804,9606.ENSP00000349722,738.0
9606.ENSP00000326804,9606.ENSP00000332973,947.0
9606.ENSP00000326804,9606.ENSP00000338272,988.0
9606.ENSP00000326804,9606.ENSP00000350512,995.0
9606.ENSP00000326806,9606.ENSP00000336741,752.0
9606.ENSP00000326806,9606.ENSP00000341826,752.0
9606.ENSP00000326806,9606.ENSP00000339495,865.0
9606.ENSP00000326806,9606.ENSP00000342374,995.0
9606.ENSP00000326981,9606.ENSP00000346088,880.0
9606.ENSP00000326981,9606.ENSP00000349142,890.0
9606.ENSP00000326981,9606.ENSP00000336702,893.0
9606.ENSP00000326981,9606.ENSP00000346725,946.0
9606.ENSP00000326981,9606.ENSP00000331019,950.0
9606.ENSP00000326981,9606.ENSP00000341885,976.0
9606.ENSP00000326981,9606.ENSP00000328854,997.0
9606.ENSP00000326981,9606.ENSP00000346050,997.0
9606.ENSP00000327070,9606.ENSP00000346173,754.0
9606.ENSP00000327070,9606.ENSP00000332706,769.0
9606.ENSP00000327070,9606.ENSP00000335304,861.0
9606.ENSP00000327070,9606.ENSP00000349142,918.0
9606.ENSP00000327070,9606.ENSP00000331897,985.0
9606.ENSP00000327070,9606.ENSP00000342056,999.0
9606.ENSP00000327145,9606.ENSP00000342858,747.0
9606.ENSP00000327145,9606.ENSP00000329380,837.0
9606.ENSP00000327145,9606.ENSP00000339191,880.0
9606.ENSP00000327145,9606.ENSP00000338343,973.0
9606.ENSP00000327191,9606.ENSP00000329915,901.0
9606.ENSP00000327246,9606.ENSP00000334448,907.0
9606.ENSP00000327251,9606.ENSP00000335153,731.0
9606.ENSP00000327251,9606.ENSP00000330221,736.0
9606.ENSP00000327255,9606.ENSP00000332973,920.0
9606.ENSP00000327255,9606.ENSP00000345083,922.0
9606.ENSP00000327268,9606.ENSP00000349142,971.0
9606.ENSP00000327268,9606.ENSP00000339720,991.0
9606.ENSP00000327268,9606.ENSP00000332887,997.0
9606.ENSP00000327268,9606.ENSP00000346196,999.0
9606.ENSP00000327336,9606.ENSP00000331210,729.0
9606.ENSP00000327336,9606.ENSP00000347041,976.0
9606.ENSP00000327336,9606.ENSP00000346839,995.0
9606.ENSP00000327513,9606.ENSP00000339824,730.0
9606.ENSP00000327513,9606.ENSP00000332049,857.0
9606.ENSP00000327545,9606.ENSP00000341083,802.0
9606.ENSP00000327959,9606.ENSP00000332973,974.0
9606.ENSP00000328023,9606.ENSP00000346088,841.0
