"protein1","protein2","combined_score"
"9606.ENSP00000342952","9606.ENSP00000334448",811
"9606.ENSP00000343054","9606.ENSP00000336741",973
"9606.ENSP00000343054","9606.ENSP00000376919",795
"9606.ENSP00000343054","9606.ENSP00000230640",840
"9606.ENSP00000343054","9606.ENSP00000311677",853
"9606.ENSP00000343054","9606.ENSP00000337194",859
"9606.ENSP00000343054","9606.ENSP00000421592",865
"9606.ENSP00000343129","9606.ENSP00000252242",802
"9606.ENSP00000343129","9606.ENSP00000263182",811
"9606.ENSP00000343129","9606.ENSP00000363071",715
"9606.ENSP00000343129","9606.ENSP00000005340",856
"9606.ENSP00000343129","9606.ENSP00000304229",860
"9606.ENSP00000343129","9606.ENSP00000295756",875
"9606.ENSP00000343144","9606.ENSP00000348461",743
"9606.ENSP00000343144","9606.ENSP00000361021",907
"9606.ENSP00000343144","9606.ENSP00000261681",941
"9606.ENSP00000343144","9606.ENSP00000497733",997
"9606.ENSP00000343144","9606.ENSP00000324806",912
"9606.ENSP00000343144","9606.ENSP00000321537",734
"9606.ENSP00000343144","9606.ENSP00000249071",932
"9606.ENSP00000343144","9606.ENSP00000349204",932
"9606.ENSP00000343144","9606.ENSP00000376333",935
"9606.ENSP00000343158","9606.ENSP00000331879",914
"9606.ENSP00000343158","9606.ENSP00000487444",831
"9606.ENSP00000343158","9606.ENSP00000329797",990
"9606.ENSP00000343158","9606.ENSP00000357110",848
"9606.ENSP00000343158","9606.ENSP00000349259",894
"9606.ENSP00000343158","9606.ENSP00000345259",829
"9606.ENSP00000343428","9606.ENSP00000365596",703
"9606.ENSP00000343428","9606.ENSP00000363136",716
"9606.ENSP00000343526","9606.ENSP00000289081",748
"9606.ENSP00000343526","9606.ENSP00000364589",743
"9606.ENSP00000343526","9606.ENSP00000376272",702
"9606.ENSP00000343526","9606.ENSP00000441543",989
"9606.ENSP00000343526","9606.ENSP00000261601",711
"9606.ENSP00000343526","9606.ENSP00000013807",714
"9606.ENSP00000343526","9606.ENSP00000228843",953
"9606.ENSP00000343526","9606.ENSP00000368458",944
"9606.ENSP00000343526","9606.ENSP00000256474",920
"9606.ENSP00000343526","9606.ENSP00000356421",711
"9606.ENSP00000343656","9606.ENSP00000289104",984
"9606.ENSP00000343656","9606.ENSP00000246792",920
"9606.ENSP00000343656","9606.ENSP00000407586",942
"9606.ENSP00000343657","9606.ENSP00000483300",840
"9606.ENSP00000343657","9606.ENSP00000364883",956
"9606.ENSP00000343657","9606.ENSP00000231887",948
"9606.ENSP00000343657","9606.ENSP00000221418",773
"9606.ENSP00000343657","9606.ENSP00000473290",921
"9606.ENSP00000343657","9606.ENSP00000359151",755
"9606.ENSP00000343657","9606.ENSP00000357535",959
"9606.ENSP00000343657","9606.ENSP00000277865",718
"9606.ENSP00000343657","9606.ENSP00000242592",701
"9606.ENSP00000343657","9606.ENSP00000269980",846
"9606.ENSP00000343657","9606.ENSP00000357873",717
"9606.ENSP00000343657","9606.ENSP00000498994",979
"9606.ENSP00000343657","9606.ENSP00000307241",708
"9606.ENSP00000343657","9606.ENSP00000265594",999
"9606.ENSP00000343657","9606.ENSP00000233710",717
"9606.ENSP00000343657","9606.ENSP00000363614",906
"9606.ENSP00000343657","9606.ENSP00000318351",839
"9606.ENSP00000343657","9606.ENSP00000370023",955
"9606.ENSP00000343690","9606.ENSP00000339850",788
"9606.ENSP00000343690","9606.ENSP00000232607",752
"9606.ENSP00000343690","9606.ENSP00000359211",862
"9606.ENSP00000343690","9606.ENSP00000400175",779
"9606.ENSP00000343690","9606.ENSP00000299106",747
"9606.ENSP00000343690","9606.ENSP00000321606",947
"9606.ENSP00000343690","9606.ENSP00000496954",720
"9606.ENSP00000343690","9606.ENSP00000253754",748
"9606.ENSP00000343690","9606.ENSP00000352264",720
"9606.ENSP00000343690","9606.ENSP00000427985",976
"9606.ENSP00000343818","9606.ENSP00000318486",858
"9606.ENSP00000343818","9606.ENSP00000287482",730
"9606.ENSP00000343818","9606.ENSP00000364691",790
"9606.ENSP00000343818","9606.ENSP00000261965",741
"9606.ENSP00000343818","9606.ENSP00000364721",703
"9606.ENSP00000343818","9606.ENSP00000446093",975
"9606.ENSP00000343818","9606.ENSP00000427550",950
"9606.ENSP00000343818","9606.ENSP00000251413",702
"9606.ENSP00000343818","9606.ENSP00000358363",730
"9606.ENSP00000343818","9606.ENSP00000265717",767
"9606.ENSP00000343818","9606.ENSP00000371308",951
"9606.ENSP00000343818","9606.ENSP00000248846",705
"9606.ENSP00000343818","9606.ENSP00000300093",912
"9606.ENSP00000343818","9606.ENSP00000360944",945
"9606.ENSP00000343818","9606.ENSP00000352572",988
"9606.ENSP00000343818","9606.ENSP00000309591",721
"9606.ENSP00000343925","9606.ENSP00000376269",785
"9606.ENSP00000343925","9606.ENSP00000334198",914
"9606.ENSP00000343925","9606.ENSP00000366915",881
"9606.ENSP00000343925","9606.ENSP00000306245",961
"9606.ENSP00000343925","9606.ENSP00000363929",750
"9606.ENSP00000343925","9606.ENSP00000394560",915
"9606.ENSP00000343925","9606.ENSP00000339527",707
"9606.ENSP00000343925","9606.ENSP00000384018",908
"9606.ENSP00000343925","9606.ENSP00000482075",817
"9606.ENSP00000343925","9606.ENSP00000324270",800
"9606.ENSP00000343925","9606.ENSP00000211287",908
"9606.ENSP00000343925","9606.ENSP00000263918",903
"9606.ENSP00000343925","9606.ENSP00000275493",755
"9606.ENSP00000343925","9606.ENSP00000215832",948
"9606.ENSP00000343925","9606.ENSP00000378974",923
"9606.ENSP00000343925","9606.ENSP00000333685",912
"9606.ENSP00000343925","9606.ENSP00000269571",717
"9606.ENSP00000343925","9606.ENSP00000361066",997
"9606.ENSP00000343925","9606.ENSP00000327213",774
"9606.ENSP00000343925","9606.ENSP00000309591",943
"9606.ENSP00000343925","9606.ENSP00000217386",791
"9606.ENSP00000343925","9606.ENSP00000264867",703
"9606.ENSP00000343925","9606.ENSP00000329357",988
"9606.ENSP00000343925","9606.ENSP00000380281",943
"9606.ENSP00000343925","9606.ENSP00000389649",803
"9606.ENSP00000343925","9606.ENSP00000376637",731
"9606.ENSP00000343925","9606.ENSP00000497069",813
"9606.ENSP00000343925","9606.ENSP00000229795",921
"9606.ENSP00000343925","9606.ENSP00000215659",907
"9606.ENSP00000343925","9606.ENSP00000339191",971
"9606.ENSP00000343925","9606.ENSP00000405330",998
"9606.ENSP00000343925","9606.ENSP00000362680",995
"9606.ENSP00000343925","9606.ENSP00000360266",967
"9606.ENSP00000343925","9606.ENSP00000269305",783
"9606.ENSP00000343925","9606.ENSP00000360609",832
"9606.ENSP00000343925","9606.ENSP00000392330",733
"9606.ENSP00000343925","9606.ENSP00000335153",884
"9606.ENSP00000343957","9606.ENSP00000296871",762
"9606.ENSP00000343957","9606.ENSP00000229135",986
"9606.ENSP00000343957","9606.ENSP00000270139",999
"9606.ENSP00000343957","9606.ENSP00000225474",710
"9606.ENSP00000343957","9606.ENSP00000431885",999
"9606.ENSP00000343957","9606.ENSP00000386380",700
"9606.ENSP00000343957","9606.ENSP00000369581",999
"9606.ENSP00000343957","9606.ENSP00000231454",742
"9606.ENSP00000343957","9606.ENSP00000356713",992
"9606.ENSP00000343957","9606.ENSP00000356530",741
"9606.ENSP00000343957","9606.ENSP00000412237",885
"9606.ENSP00000343957","9606.ENSP00000496577",719
"9606.ENSP00000343957","9606.ENSP00000499900",999
"9606.ENSP00000343957","9606.ENSP00000380697",700
"9606.ENSP00000343957","9606.ENSP00000315768",997
"9606.ENSP00000343957","9606.ENSP00000290200",947
"9606.ENSP00000343957","9606.ENSP00000380073",914
"9606.ENSP00000343957","9606.ENSP00000274520",709
"9606.ENSP00000343957","9606.ENSP00000226730",791
"9606.ENSP00000343957","9606.ENSP00000304915",741
"9606.ENSP00000343957","9606.ENSP00000371067",968
"9606.ENSP00000343957","9606.ENSP00000354394",998
"9606.ENSP00000343957","9606.ENSP00000263851",740
"9606.ENSP00000343957","9606.ENSP00000388001",787
"9606.ENSP00000343957","9606.ENSP00000215794",999
"9606.ENSP00000343957","9606.ENSP00000265171",701
"9606.ENSP00000343957","9606.ENSP00000231449",866
"9606.ENSP00000343957","9606.ENSP00000385675",828
"9606.ENSP00000343957","9606.ENSP00000371425",893
"9606.ENSP00000343957","9606.ENSP00000426909",976
"9606.ENSP00000343957","9606.ENSP00000296545",769
"9606.ENSP00000344087","9606.ENSP00000365042",854
"9606.ENSP00000344087","9606.ENSP00000262506",927
"9606.ENSP00000344087","9606.ENSP00000337500",994
"9606.ENSP00000344087","9606.ENSP00000340373",788
"9606.ENSP00000344155","9606.ENSP00000272286",922
"9606.ENSP00000344155","9606.ENSP00000494321",721
"9606.ENSP00000344155","9606.ENSP00000297504",805
"9606.ENSP00000344155","9606.ENSP00000356790",730
"9606.ENSP00000344155","9606.ENSP00000444688",771
"9606.ENSP00000344155","9606.ENSP00000286371",742
"9606.ENSP00000344155","9606.ENSP00000481244",743
"9606.ENSP00000344155","9606.ENSP00000265316",929
"9606.ENSP00000344155","9606.ENSP00000445306",754
"9606.ENSP00000344155","9606.ENSP00000440045",751
"9606.ENSP00000344208","9606.ENSP00000261601",992
"9606.ENSP00000344208","9606.ENSP00000295756",921
"9606.ENSP00000344208","9606.ENSP00000263182",829
"9606.ENSP00000344215","9606.ENSP00000411256",880
"9606.ENSP00000344215","9606.ENSP00000385571",941
"9606.ENSP00000344215","9606.ENSP00000037243",825
"9606.ENSP00000344215","9606.ENSP00000379003",768
"9606.ENSP00000344215","9606.ENSP00000269305",935
"9606.ENSP00000344352","9606.ENSP00000242480",803
"9606.ENSP00000344352","9606.ENSP00000216037",824
"9606.ENSP00000344352","9606.ENSP00000451828",708
"9606.ENSP00000344352","9606.ENSP00000465617",718
"9606.ENSP00000344352","9606.ENSP00000286639",706
"9606.ENSP00000344352","9606.ENSP00000466022",834
"9606.ENSP00000344352","9606.ENSP00000239938",873
"9606.ENSP00000344352","9606.ENSP00000362410",750
"9606.ENSP00000344352","9606.ENSP00000306245",994
"9606.ENSP00000344352","9606.ENSP00000398736",717
"9606.ENSP00000344352","9606.ENSP00000484644",879
"9606.ENSP00000344352","9606.ENSP00000344479",750
"9606.ENSP00000344352","9606.ENSP00000256383",766
"9606.ENSP00000344352","9606.ENSP00000442060",868
"9606.ENSP00000344352","9606.ENSP00000415416",862
"9606.ENSP00000344352","9606.ENSP00000258149",942
"9606.ENSP00000344352","9606.ENSP00000378974",757
"9606.ENSP00000344352","9606.ENSP00000318057",711
"9606.ENSP00000344352","9606.ENSP00000356919",777
"9606.ENSP00000344352","9606.ENSP00000336790",989
"9606.ENSP00000344352","9606.ENSP00000245919",941
"9606.ENSP00000344352","9606.ENSP00000215631",824
"9606.ENSP00000344352","9606.ENSP00000360025",776
"9606.ENSP00000344352","9606.ENSP00000384849",737
"9606.ENSP00000344352","9606.ENSP00000263341",709
"9606.ENSP00000344352","9606.ENSP00000419923",721
"9606.ENSP00000344352","9606.ENSP00000478887",737
"9606.ENSP00000344352","9606.ENSP00000310170",880
"9606.ENSP00000344352","9606.ENSP00000494750",766
"9606.ENSP00000344352","9606.ENSP00000303315",964
"9606.ENSP00000344352","9606.ENSP00000332973",988
"9606.ENSP00000344352","9606.ENSP00000239223",833
"9606.ENSP00000344352","9606.ENSP00000362649",918
"9606.ENSP00000344352","9606.ENSP00000225831",704
"9606.ENSP00000344352","9606.ENSP00000305422",980
"9606.ENSP00000344352","9606.ENSP00000200453",896
"9606.ENSP00000344352","9606.ENSP00000264657",729
"9606.ENSP00000344352","9606.ENSP00000360266",999
"9606.ENSP00000344352","9606.ENSP00000269305",982
"9606.ENSP00000344352","9606.ENSP00000384273",716
"9606.ENSP00000344352","9606.ENSP00000324806",706
"9606.ENSP00000344352","9606.ENSP00000440864",772
"9606.ENSP00000344352","9606.ENSP00000385675",779
"9606.ENSP00000344352","9606.ENSP00000448665",988
"9606.ENSP00000344446","9606.ENSP00000377845",710
"9606.ENSP00000344446","9606.ENSP00000261622",718
"9606.ENSP00000344446","9606.ENSP00000334808",718
"9606.ENSP00000344458","9606.ENSP00000483552",765
"9606.ENSP00000344458","9606.ENSP00000261994",996
"9606.ENSP00000344468","9606.ENSP00000265131",728
"9606.ENSP00000344468","9606.ENSP00000346839",713
"9606.ENSP00000344468","9606.ENSP00000264039",799
"9606.ENSP00000344468","9606.ENSP00000266041",841
"9606.ENSP00000344468","9606.ENSP00000264498",867
"9606.ENSP00000344468","9606.ENSP00000409007",892
"9606.ENSP00000344468","9606.ENSP00000361818",785
"9606.ENSP00000344468","9606.ENSP00000362680",873
"9606.ENSP00000344468","9606.ENSP00000387435",817
"9606.ENSP00000344468","9606.ENSP00000377836",717
"9606.ENSP00000344468","9606.ENSP00000359864",728
"9606.ENSP00000344468","9606.ENSP00000265077",762
"9606.ENSP00000344468","9606.ENSP00000307046",851
"9606.ENSP00000344468","9606.ENSP00000302648",825
"9606.ENSP00000344468","9606.ENSP00000252575",774
"9606.ENSP00000344468","9606.ENSP00000320176",807
"9606.ENSP00000344468","9606.ENSP00000370542",867
"9606.ENSP00000344468","9606.ENSP00000294507",778
"9606.ENSP00000344468","9606.ENSP00000365745",909
"9606.ENSP00000344479","9606.ENSP00000500990",748
"9606.ENSP00000344479","9606.ENSP00000370571",837
"9606.ENSP00000344479","9606.ENSP00000270349",788
"9606.ENSP00000344479","9606.ENSP00000482027",842
"9606.ENSP00000344479","9606.ENSP00000344352",750
"9606.ENSP00000344479","9606.ENSP00000440864",782
"9606.ENSP00000344479","9606.ENSP00000239938",808
"9606.ENSP00000344479","9606.ENSP00000384018",723
"9606.ENSP00000344479","9606.ENSP00000363817",704
"9606.ENSP00000344479","9606.ENSP00000306245",783
"9606.ENSP00000344479","9606.ENSP00000245919",903
"9606.ENSP00000344504","9606.ENSP00000209875",749
"9606.ENSP00000344504","9606.ENSP00000257904",728
"9606.ENSP00000344504","9606.ENSP00000380958",712
"9606.ENSP00000344504","9606.ENSP00000290158",948
"9606.ENSP00000344504","9606.ENSP00000269305",726
"9606.ENSP00000344504","9606.ENSP00000352257",706
"9606.ENSP00000344504","9606.ENSP00000349430",916
"9606.ENSP00000344504","9606.ENSP00000369042",808
"9606.ENSP00000344504","9606.ENSP00000296417",821
"9606.ENSP00000344504","9606.ENSP00000266970",979
"9606.ENSP00000344504","9606.ENSP00000378699",950
"9606.ENSP00000344504","9606.ENSP00000318195",821
"9606.ENSP00000344504","9606.ENSP00000481380",737
"9606.ENSP00000344504","9606.ENSP00000367034",902
"9606.ENSP00000344504","9606.ENSP00000255120",857
"9606.ENSP00000344635","9606.ENSP00000269305",998
"9606.ENSP00000344635","9606.ENSP00000378699",772
"9606.ENSP00000344635","9606.ENSP00000266970",735
"9606.ENSP00000344635","9606.ENSP00000258149",915
"9606.ENSP00000344635","9606.ENSP00000315743",911
"9606.ENSP00000344666","9606.ENSP00000349259",882
"9606.ENSP00000344666","9606.ENSP00000301764",866
"9606.ENSP00000344666","9606.ENSP00000262613",954
"9606.ENSP00000344666","9606.ENSP00000338934",960
"9606.ENSP00000344666","9606.ENSP00000398632",979
"9606.ENSP00000344666","9606.ENSP00000364765",828
"9606.ENSP00000344666","9606.ENSP00000298552",761
"9606.ENSP00000344666","9606.ENSP00000269305",773
"9606.ENSP00000344666","9606.ENSP00000404860",971
"9606.ENSP00000344666","9606.ENSP00000261769",859
"9606.ENSP00000344666","9606.ENSP00000361027",998
"9606.ENSP00000344666","9606.ENSP00000261681",786
"9606.ENSP00000344666","9606.ENSP00000427772",996
"9606.ENSP00000344666","9606.ENSP00000351015",970
"9606.ENSP00000344666","9606.ENSP00000278568",914
"9606.ENSP00000344666","9606.ENSP00000451828",842
"9606.ENSP00000344666","9606.ENSP00000274376",706
"9606.ENSP00000344666","9606.ENSP00000275493",844
"9606.ENSP00000344666","9606.ENSP00000269571",734
"9606.ENSP00000344666","9606.ENSP00000497733",766
"9606.ENSP00000344666","9606.ENSP00000437550",997
"9606.ENSP00000344666","9606.ENSP00000372035",996
"9606.ENSP00000344666","9606.ENSP00000495360",889
"9606.ENSP00000344741","9606.ENSP00000360316",806
"9606.ENSP00000344741","9606.ENSP00000359297",748
"9606.ENSP00000344741","9606.ENSP00000304592",780
"9606.ENSP00000344741","9606.ENSP00000349078",742
"9606.ENSP00000344741","9606.ENSP00000322706",885
"9606.ENSP00000344741","9606.ENSP00000347717",709
"9606.ENSP00000344741","9606.ENSP00000354476",997
"9606.ENSP00000344741","9606.ENSP00000217971",967
"9606.ENSP00000344741","9606.ENSP00000491537",774
"9606.ENSP00000344741","9606.ENSP00000254521",741
"9606.ENSP00000344741","9606.ENSP00000380432",702
"9606.ENSP00000344741","9606.ENSP00000265896",773
"9606.ENSP00000344741","9606.ENSP00000003100",840
"9606.ENSP00000344741","9606.ENSP00000287936",999
"9606.ENSP00000344741","9606.ENSP00000370748",860
"9606.ENSP00000344741","9606.ENSP00000290649",999
"9606.ENSP00000344758","9606.ENSP00000364700",703
"9606.ENSP00000344758","9606.ENSP00000360532",738
"9606.ENSP00000344786","9606.ENSP00000265709",990
"9606.ENSP00000344786","9606.ENSP00000447006",998
"9606.ENSP00000344786","9606.ENSP00000349259",799
"9606.ENSP00000344786","9606.ENSP00000338934",770
"9606.ENSP00000344786","9606.ENSP00000428184",949
"9606.ENSP00000344786","9606.ENSP00000368314",970
"9606.ENSP00000344786","9606.ENSP00000352035",867
"9606.ENSP00000344786","9606.ENSP00000490614",885
"9606.ENSP00000344786","9606.ENSP00000487444",705
"9606.ENSP00000344786","9606.ENSP00000346534",888
"9606.ENSP00000344967","9606.ENSP00000401888",794
"9606.ENSP00000344967","9606.ENSP00000348753",709
"9606.ENSP00000344967","9606.ENSP00000279488",752
"9606.ENSP00000345008","9606.ENSP00000261921",997
"9606.ENSP00000345008","9606.ENSP00000297268",705
"9606.ENSP00000345008","9606.ENSP00000373783",859
"9606.ENSP00000345008","9606.ENSP00000346839",865
"9606.ENSP00000345008","9606.ENSP00000352455",796
"9606.ENSP00000345008","9606.ENSP00000384169",786
"9606.ENSP00000345008","9606.ENSP00000351807",999
"9606.ENSP00000345008","9606.ENSP00000304408",724
"9606.ENSP00000345008","9606.ENSP00000261978",881
"9606.ENSP00000345008","9606.ENSP00000231004",969
"9606.ENSP00000345008","9606.ENSP00000309953",837
"9606.ENSP00000345008","9606.ENSP00000325527",922
"9606.ENSP00000345083","9606.ENSP00000364361",941
"9606.ENSP00000345083","9606.ENSP00000382423",926
"9606.ENSP00000345083","9606.ENSP00000269305",711
"9606.ENSP00000345083","9606.ENSP00000360266",786
"9606.ENSP00000345083","9606.ENSP00000468348",989
"9606.ENSP00000345083","9606.ENSP00000259808",919
"9606.ENSP00000345083","9606.ENSP00000478887",743
"9606.ENSP00000345083","9606.ENSP00000215659",969
"9606.ENSP00000345083","9606.ENSP00000247668",920
"9606.ENSP00000345083","9606.ENSP00000229795",999
"9606.ENSP00000345083","9606.ENSP00000310094",987
"9606.ENSP00000345083","9606.ENSP00000330572",928
"9606.ENSP00000345083","9606.ENSP00000350195",931
"9606.ENSP00000345083","9606.ENSP00000327255",922
"9606.ENSP00000345083","9606.ENSP00000333685",976
"9606.ENSP00000345083","9606.ENSP00000497733",739
"9606.ENSP00000345083","9606.ENSP00000378974",963
"9606.ENSP00000345083","9606.ENSP00000215832",977
"9606.ENSP00000345083","9606.ENSP00000249071",922
"9606.ENSP00000345083","9606.ENSP00000262158",812
"9606.ENSP00000345083","9606.ENSP00000396467",762
"9606.ENSP00000345083","9606.ENSP00000211287",969
"9606.ENSP00000345083","9606.ENSP00000451828",862
"9606.ENSP00000345083","9606.ENSP00000358335",938
"9606.ENSP00000345083","9606.ENSP00000394560",940
"9606.ENSP00000345179","9606.ENSP00000315130",939
"9606.ENSP00000345179","9606.ENSP00000465356",854
"9606.ENSP00000345179","9606.ENSP00000245185",746
"9606.ENSP00000345179","9606.ENSP00000264005",859
"9606.ENSP00000345179","9606.ENSP00000292401",707
"9606.ENSP00000345179","9606.ENSP00000160827",727
"9606.ENSP00000345179","9606.ENSP00000236850",960
"9606.ENSP00000345179","9606.ENSP00000466775",754
"9606.ENSP00000345179","9606.ENSP00000205948",804
"9606.ENSP00000345179","9606.ENSP00000365081",790
"9606.ENSP00000345179","9606.ENSP00000252486",936
"9606.ENSP00000345179","9606.ENSP00000227667",777
"9606.ENSP00000345179","9606.ENSP00000350425",864
"9606.ENSP00000345206","9606.ENSP00000478887",865
"9606.ENSP00000345206","9606.ENSP00000365804",740
"9606.ENSP00000345206","9606.ENSP00000364163",988
